time,value
4.358507734303913028e-01,1.960784313341022711e-01
4.367606915377615917e-01,1.960784313341022711e-01
4.376706096451319361e-01,2.156862744675124843e-01
4.385805277525022805e-01,2.156862744675124843e-01
4.394904458598726249e-01,2.549019607343329663e-01
4.404003639672429693e-01,4.901960783352556361e-01
4.413102820746133137e-01,5.098039214686659326e-01
4.422202001819836581e-01,-9.999999998039215132e-01
4.431301182893539470e-01,-9.999999998039215132e-01
4.440400363967242914e-01,-9.999999998039215132e-01
4.449499545040946358e-01,-9.803921566705112722e-01
4.458598726114649802e-01,-4.313725489350249687e-01
4.467697907188353246e-01,-1.960784313341022711e-02
4.476797088262056690e-01,-1.960784313341022711e-02
4.485896269335760134e-01,1.960784313341022711e-01
4.494995450409463023e-01,1.960784313341022711e-01
4.504094631483166467e-01,1.764705882006920301e-01
4.513193812556869911e-01,1.764705882006920301e-01
4.522292993630573354e-01,2.156862744675124843e-01
4.531392174704276798e-01,2.156862744675124843e-01
4.540491355777980242e-01,1.960784313341022711e-01
4.549590536851683686e-01,2.156862744675124843e-01
4.558689717925387130e-01,2.156862744675124843e-01
4.567788898999090019e-01,2.156862744675124843e-01
4.576888080072793463e-01,2.156862744675124843e-01
4.585987261146496907e-01,2.156862744675124843e-01
4.595086442220200351e-01,2.156862744675124843e-01
4.604185623293903795e-01,2.352941176009227253e-01
4.613284804367607239e-01,2.352941176009227253e-01
4.622383985441310683e-01,2.549019607343329663e-01
4.631483166515013572e-01,2.549019607343329663e-01
4.640582347588717016e-01,2.745098038677431518e-01
4.649681528662420460e-01,2.745098038677431518e-01
4.658780709736123904e-01,2.941176470011533928e-01
4.667879890809827348e-01,2.941176470011533928e-01
4.676979071883530792e-01,2.941176470011533928e-01
4.686078252957234236e-01,3.137254901345636338e-01
4.695177434030937125e-01,3.333333332679738747e-01
4.704276615104640569e-01,3.333333332679738747e-01
4.713375796178344013e-01,3.725490195347943012e-01
4.722474977252047457e-01,3.529411764013840602e-01
4.731574158325750901e-01,3.529411764013840602e-01
4.740673339399454345e-01,3.529411764013840602e-01
4.749772520473157789e-01,3.529411764013840602e-01
4.758871701546860677e-01,3.529411764013840602e-01
4.767970882620564121e-01,3.725490195347943012e-01
4.777070063694267565e-01,3.725490195347943012e-01
4.786169244767971009e-01,3.725490195347943012e-01
4.795268425841674453e-01,3.725490195347943012e-01
4.804367606915377897e-01,3.529411764013840602e-01
4.813466787989081341e-01,3.529411764013840602e-01
4.822565969062784785e-01,3.333333332679738747e-01
4.831665150136487674e-01,3.137254901345636338e-01
4.840764331210191118e-01,3.137254901345636338e-01
4.849863512283894562e-01,2.941176470011533928e-01
4.858962693357598006e-01,2.941176470011533928e-01
4.868061874431301450e-01,2.941176470011533928e-01
4.877161055505004894e-01,2.941176470011533928e-01
4.886260236578708338e-01,2.941176470011533928e-01
4.895359417652411227e-01,2.941176470011533928e-01
4.904458598726114671e-01,2.941176470011533928e-01
4.913557779799818115e-01,2.941176470011533928e-01
4.922656960873521559e-01,2.941176470011533928e-01
4.931756141947225003e-01,2.941176470011533928e-01
4.940855323020928447e-01,3.137254901345636338e-01
4.949954504094631891e-01,3.137254901345636338e-01
4.959053685168334780e-01,2.941176470011533928e-01
4.968152866242038224e-01,3.137254901345636338e-01
4.977252047315741668e-01,3.137254901345636338e-01
4.986351228389445112e-01,3.333333332679738747e-01
4.995450409463148556e-01,3.333333332679738747e-01
5.004549590536852000e-01,3.333333332679738747e-01
5.013648771610554888e-01,3.333333332679738747e-01
5.022747952684258888e-01,3.333333332679738747e-01
5.031847133757961776e-01,3.529411764013840602e-01
5.040946314831665775e-01,3.529411764013840602e-01
5.050045495905368664e-01,5.686274508688965446e-01
5.059144676979071553e-01,5.294117646020760626e-01
5.068243858052775552e-01,4.901960783352556361e-01
5.077343039126478441e-01,3.921568626682045422e-01
5.086442220200182440e-01,3.921568626682045422e-01
5.095541401273885329e-01,3.921568626682045422e-01
5.104640582347589328e-01,3.921568626682045422e-01
5.113739763421292217e-01,3.921568626682045422e-01
